lookback_period,leverage,capital_allocation,momentum_threshold,sharpe_ratio,calmar_ratio,annual_return,max_drawdown,error_type,error_msg
257,1,0.8,0.1,-0.02421145635243133,-0.014670509252064591,-0.005130692596127195,-0.3497283228532199,,
257,1,0.9,0.0,-0.9528598911427837,-0.5454992692110244,-0.4090702915711557,-0.7499007141894233,,
257,1,0.9,0.01,-0.7337560548939044,-0.467495494668145,-0.29930641205257313,-0.6402337893438693,,
257,1,0.9,0.02,-0.3908258692145346,-0.2704107183333003,-0.1507094699087681,-0.557335414948338,,
257,1,0.9,0.03,0.10693144594207452,0.1051551409629368,0.03924528378047554,-0.3732131726617913,,
257,1,0.9,0.04,0.02790065026088186,0.024282509019200673,0.009736997265092473,-0.40098810454031875,,
257,1,0.9,0.05,0.07311887955437513,0.06408792698312281,0.023870438937495964,-0.37246389548193853,,
257,1,0.9,0.06,0.0995903552922014,0.07724386592166502,0.030463404680112216,-0.39437959657542176,,
257,1,0.9,0.07,0.14861806026447805,0.10502089586547561,0.04276694591490937,-0.40722320603407175,,
257,1,0.9,0.08,0.3291221747706685,0.2397979505947203,0.08889761359610415,-0.37071882130614603,,
257,1,0.9,0.09,-0.18514027054076915,-0.11086839332703773,-0.04750321942484226,-0.428464939369312,,
257,1,0.9,0.1,-0.03737661011989202,-0.02315693567709353,-0.008910611603506702,-0.3847923459199714,,
257,1,1.0,0.0,-0.9414275655528703,-0.5679425572938882,-0.4490705395613621,-0.7906971115196525,,
257,1,1.0,0.01,-0.7354690782336006,-0.48618460612645165,-0.3333390792840869,-0.6856224468723487,,
257,1,1.0,0.02,-0.40517949643498335,-0.290892005904924,-0.1736049846567861,-0.5968021847720616,,
257,1,1.0,0.03,0.08598693192934224,0.08631216267999206,0.03506484941771326,-0.40625617907082767,,
257,1,1.0,0.04,0.008407215366287966,0.0074898703050268875,0.003260020914015227,-0.4352573250603869,,
257,1,1.0,0.05,0.054654821712281795,0.04895277887315338,0.019825166788870696,-0.4049855237072801,,
257,1,1.0,0.06,0.08224881224485538,0.0651393229954398,0.027954278242240393,-0.4291459744553591,,
257,1,1.0,0.07,0.13226645859373098,0.09558287422067231,0.0422906017610829,-0.4424495717030494,,
257,1,1.0,0.08,0.3142625826187459,0.2335310324061954,0.0943155115128822,-0.4038671457968516,,
257,1,1.0,0.09,-0.19812460666266454,-0.12169859325944386,-0.056483039326928,-0.4641223683376052,,
257,1,1.0,0.1,-0.0504780861881771,-0.031974668806126046,-0.013371125806231343,-0.41817871163280235,,
263,1,0.1,0.0,-1.2240624066055772,-0.36580544373495305,-0.05840024978256708,-0.15964838900779563,,
263,1,0.1,0.01,-0.8091136064538141,-0.3428644412001248,-0.03669999347505015,-0.1070393691063137,,
263,1,0.1,0.02,-0.10862753504094223,-0.07919032706516449,-0.0046284987706617375,-0.05844777944726782,,
263,1,0.1,0.03,-0.09369952261289334,-0.06501168874820193,-0.003811872419887452,-0.058633647168454456,,
263,1,0.1,0.04,0.11171926756863408,0.080130066545676,0.004323140021657457,-0.05395153414970854,,
263,1,0.1,0.05,0.026147512762960522,0.021204098145830033,0.0009554566808775977,-0.04506000086900637,,
263,1,0.1,0.06,0.24599528110529828,0.2031595827690398,0.008481092004278601,-0.04174596092727881,,
263,1,0.1,0.07,0.170332485790358,0.10953170689614117,0.005491989531796859,-0.05014063678387124,,
263,1,0.1,0.08,0.2023565965978206,0.11354753954397702,0.006124828010551031,-0.05394064930996485,,
263,1,0.1,0.09,-0.1660561254136977,-0.07967925580124442,-0.004695709662432268,-0.05893264959885495,,
263,1,0.1,0.1,0.10068759327145815,0.05353249656096264,0.0026842605030739097,-0.05014263625865239,,
263,1,0.2,0.0,-1.209449156483094,-0.38928010950210545,-0.11540609769038868,-0.2964602990838516,,
263,1,0.2,0.01,-0.8152881637742633,-0.36021375549130147,-0.07396012142704966,-0.20532286815692044,,
263,1,0.2,0.02,-0.12946052356948334,-0.09682940126633308,-0.011032338604843317,-0.11393583416361767,,
263,1,0.2,0.03,-0.11368625199095032,-0.08097320997134888,-0.009249940157647019,-0.11423457413779159,,
263,1,0.2,0.04,0.0924616880459286,0.06792708694220308,0.007155879782613006,-0.10534648407198308,,
263,1,0.2,0.05,0.0078678833806127,0.006495401750284782,0.0005750009041793902,-0.08852430169606985,,
263,1,0.2,0.06,0.22951917634392513,0.19290256815172424,0.015826102375401607,-0.08204194753360596,,
263,1,0.2,0.07,0.15451255970952663,0.1015933119337776,0.009963822890488139,-0.09807557900054424,,
263,1,0.2,0.08,0.18766665636026206,0.10771734779623035,0.011360400529034864,-0.10546491128360691,,
263,1,0.2,0.09,-0.17966620596701405,-0.08846038052979416,-0.010161146868506443,-0.11486664207920842,,
263,1,0.2,0.1,0.08742663335696699,0.04750297304267463,0.004661465255289876,-0.0981299686464301,,
263,1,0.30000000000000004,0.0,-1.1936699860212805,-0.4134711709431978,-0.1708506648813175,-0.41321058610102895,,
263,1,0.30000000000000004,0.01,-0.8201988354196064,-0.3780963096864955,-0.11160840085264911,-0.29518511023075306,,
263,1,0.30000000000000004,0.02,-0.15002133769581252,-0.11511783363929341,-0.01917672835445594,-0.16658347145885055,,
263,1,0.30000000000000004,0.03,-0.13345159243078963,-0.09756726971852352,-0.016287183660858573,-0.16693286291444095,,
263,1,0.30000000000000004,0.04,0.07309526452576552,0.054999599256245604,0.008485583651114847,-0.15428446326636186,,
263,1,0.30000000000000004,0.05,-0.010398064695145426,-0.008739616388429574,-0.001139867543567763,-0.13042535197275248,,
263,1,0.30000000000000004,0.06,0.21279446413211664,0.18200945199987514,0.022009317660851346,-0.12092403674105037,,
263,1,0.30000000000000004,0.07,0.13855052279121208,0.09314247426808918,0.013401753939013883,-0.14388445276254974,,
263,1,0.30000000000000004,0.08,0.17282117129914668,0.1014719087714787,0.01569259369724918,-0.15464963542363153,,
263,1,0.30000000000000004,0.09,-0.19312388976803846,-0.09756515398132391,-0.01638338326221378,-0.1679224866016192,,
263,1,0.30000000000000004,0.1,0.07411265636827555,0.041152561579698994,0.005927374062787649,-0.14403414599862205,,
263,1,0.4,0.0,-1.1768329329037392,-0.4382841135139032,-0.22458769050677985,-0.5124248942225361,,
263,1,0.4,0.01,-0.8238706329283553,-0.3964874371366473,-0.14947738666897337,-0.3770040931144478,,
263,1,0.4,0.02,-0.1702564270570487,-0.13402675535982667,-0.029017749985168928,-0.21650714372114646,,
263,1,0.4,0.03,-0.15294830458358624,-0.11477222335070236,-0.02488889623565671,-0.21685470150391054,,
263,1,0.4,0.04,0.053663182890231136,0.04135317739058497,0.008306300558218682,-0.2008624507801378,,
263,1,0.4,0.05,-0.02861406981345662,-0.024487353948509566,-0.00418234872558787,-0.1707962703680538,,
263,1,0.4,0.06,0.19584977440804827,0.17048096821084097,0.02700897266498159,-0.15842808114263207,,
263,1,0.4,0.07,0.12247075796763064,0.08417589513327976,0.015795181232481692,-0.18764494523607286,,
263,1,0.4,0.08,0.1578399041092109,0.09480362309080705,0.0191096763263352,-0.20157116050333984,,
263,1,0.4,0.09,-0.20641406477056853,-0.10699295863655567,-0.02334778114304059,-0.21821792238076768,,
263,1,0.4,0.1,0.06075960766359366,0.034477577018004614,0.006479233825519737,-0.18792601992118535,,
263,1,0.5,0.0,-1.1590459726823925,-0.46361139847682004,-0.2764915168902048,-0.5963863653883588,,
263,1,0.5,0.01,-0.8263336604677394,-0.41535654572152636,-0.1874053266777651,-0.4511914609464468,,
263,1,0.5,0.02,-0.19011408299378,-0.15352395994599582,-0.0405027509411191,-0.2638203896992138,,
263,1,0.5,0.03,-0.1721305421986943,-0.13256341759591295,-0.03501296741597215,-0.26412239553675804,,
263,1,0.5,0.04,0.03420885719406126,0.02699628362583483,0.006618808145155253,-0.24517478912620413,,
263,1,0.5,0.05,-0.04674411436009685,-0.04067373104221399,-0.008540387141588335,-0.20997304458557134,,
263,1,0.5,0.06,0.17871447183603212,0.1577650758088551,0.030807377103478917,-0.19527374449339155,,
263,1,0.5,0.07,0.10629798313722454,0.07469159547874558,0.017136702019345584,-0.22943280176980616,,
263,1,0.5,0.08,0.14274296362332461,0.08770567462726316,0.02160236228045509,-0.2463051834703069,,
263,1,0.5,0.09,-0.21952201924274148,-0.11674239908289771,-0.031038050066105938,-0.2658678450154695,,
263,1,0.5,0.1,0.0473815064052223,0.02747486890355862,0.0063157883750775135,-0.22987510503678782,,
263,1,0.6,0.0,-1.1404162353955662,-0.4893339047656727,-0.3264568504536528,-0.6671453730760455,,
263,1,0.6,0.01,-0.8276227273460038,-0.43437328543925896,-0.22523721107489747,-0.5185337557007607,,
263,1,0.6,0.02,-0.20954472933843457,-0.17286600820269174,-0.05357081085063964,-0.309897888009457,,
263,1,0.6,0.03,-0.19095408942806963,-0.15091326567831878,-0.046610224256708466,-0.30885438763256984,,
263,1,0.6,0.04,0.01477571568812963,0.011940305499159592,0.003430607229898408,-0.2873131872664287,,
263,1,0.6,0.05,-0.06475258179832646,-0.05729418034687071,-0.014196750745085973,-0.247786959498084,,
263,1,0.6,0.06,0.161418543775524,0.14436131671014027,0.033391019083107265,-0.2313017077154562,,
263,1,0.6,0.07,0.09005716756308997,0.06468896452358176,0.017422150069312137,-0.26932182633656243,,
263,1,0.6,0.08,0.12755074552925405,0.08017208906687891,0.023163852094337578,-0.2889266372367381,,
263,1,0.6,0.09,-0.2324334773476486,-0.12681127800045058,-0.03943630947915833,-0.3109842444693145,,
263,1,0.6,0.1,0.03399241335171514,0.020141849789574527,0.005437283160687256,-0.26994954373563085,,
263,1,0.7000000000000001,0.0,-1.1210492752741394,-0.5153228459900373,-0.3743983161225375,-0.7265315695508204,,
263,1,0.7000000000000001,0.01,-0.827776935384518,-0.45309630809750107,-0.2628257085230473,-0.5800658796506686,,
263,1,0.7000000000000001,0.02,-0.22850119389686765,-0.1925241963930866,-0.06815327681452399,-0.35399850040340863,,
263,1,0.7000000000000001,0.03,-0.20937658461839906,-0.16886593087115542,-0.059624826702916245,-0.353089734532716,,
263,1,0.7000000000000001,0.04,-0.0045930129534187715,-0.0038004269954054833,-0.0012441333519038755,-0.3273667283723559,,
263,1,0.7000000000000001,0.05,-0.08260441089314287,-0.07433365221011758,-0.021129143670876926,-0.28424735019277086,,
263,1,0.7000000000000001,0.06,0.1439924847688406,0.13049754107134232,0.03475064456657351,-0.26629348171070527,,
263,1,0.7000000000000001,0.07,0.07377344708549856,0.05416880281183873,0.016650617060315565,-0.30738388511470904,,
263,1,0.7000000000000001,0.08,0.1122838718686462,0.07219779092906604,0.023789863566678005,-0.3295095772397167,,
263,1,0.7000000000000001,0.09,-0.24513463304092023,-0.1371965751431317,-0.04852315706328414,-0.35367615417995585,,
263,1,0.7000000000000001,0.1,0.020606398522628327,0.012476522375278765,0.0038454647595991265,-0.3082160752758003,,
263,1,0.8,0.0,-1.1010483986955812,-0.5414421109589276,-0.4202498249077391,-0.7761676020423506,,
263,1,0.8,0.01,-0.8268392464665679,-0.4722737586750237,-0.30003198273463305,-0.635292512496101,,
263,1,0.8,0.02,-0.24693895831705967,-0.2125558452499841,-0.0841743607322556,-0.3960105666972331,,
263,1,0.8,0.03,-0.22735772883110134,-0.18653345090132004,-0.07399471261427926,-0.39668334154941437,,
263,1,0.8,0.04,-0.023854511561205115,-0.020208644666807496,-0.007384680968409052,-0.3654218820789263,,
263,1,0.8,0.05,-0.10026524607829955,-0.09177416694337108,-0.029310351647993893,-0.3193747502614733,,
263,1,0.8,0.06,0.12646717823912193,0.11617693842382604,0.03488131217308599,-0.30024299698650336,,
263,1,0.8,0.07,0.0574720385933424,0.04303701462664035,0.01482445737164384,-0.34445831106666375,,
263,1,0.8,0.08,0.09696312959463801,0.06377865859050239,0.023478651138307383,-0.3681270766300455,,
263,1,0.8,0.09,-0.25761218216409315,-0.1478944295949456,-0.05827774241676531,-0.39404961076882233,,
263,1,0.8,0.1,0.0072375088492155955,0.004477505284084486,0.0015435752122683333,-0.34474000907493013,,
263,1,0.9,0.0,-1.0807982272438021,-0.5676501976129625,-0.4641035090178084,-0.8175871530907934,,
263,1,0.9,0.01,-0.8248560355969555,-0.491855632032929,-0.3367263854484791,-0.6846041064056287,,
263,1,0.9,0.02,-0.2648163842988641,-0.23293174997103588,-0.10155179143527149,-0.4359723028221745,,
263,1,0.9,0.03,-0.2448594774997592,-0.2044982648791365,-0.08965208751350184,-0.43840023565230946,,
263,1,0.9,0.04,-0.042966582927476266,-0.037264163433125455,-0.014963891409346175,-0.401562520951275,,
263,1,0.9,0.05,-0.11770158295771102,-0.10959623093021649,-0.03870841877989495,-0.35319114947065894,,
263,1,0.9,0.06,0.1088737761157927,0.1014040112571831,0.03378242286389299,-0.3331468099246416,,
263,1,0.9,0.07,0.041178154210205854,0.03141799995657686,0.011949276248193641,-0.3803321746994989,,
263,1,0.9,0.08,0.08160940847473942,0.05491157685012829,0.022231013933764254,-0.4048511299254797,,
263,1,0.9,0.09,-0.26985335261728216,-0.15890012556602742,-0.06867784569530666,-0.4322076238182021,,
263,1,0.9,0.1,-0.0061002640727928215,-0.0038559427095428075,-0.0014636587924288236,-0.37958520203282975,,
263,1,1.0,0.0,-1.0598046947489932,-0.5935973246047013,-0.5056356144924492,-0.8518158582152825,,
263,1,1.0,0.01,-0.8218766347500772,-0.511785063942592,-0.37278902359363264,-0.7284093457550553,,
263,1,1.0,0.02,-0.282094914389955,-0.2533865886576465,-0.12019751382296573,-0.4743641502880247,,
263,1,1.0,0.03,-0.2618462138211273,-0.22275159356325933,-0.10652395368547618,-0.4782185931039115,,
263,1,1.0,0.04,-0.06188785320475934,-0.05494393005586547,-0.023948407545689387,-0.4358699408895452,,
263,1,1.0,0.05,-0.1348809079778425,-0.1277788834339851,-0.04928685409528588,-0.38571986834388905,,
263,1,1.0,0.06,0.09124357712048846,0.08618460305216037,0.03145772426533289,-0.3650039931876711,,
263,1,1.0,0.07,0.0249169156503508,0.01937287073481819,0.00803390141824245,-0.41469855078335904,,
263,1,1.0,0.08,0.06624363862692471,0.045594486566039504,0.020050292414701465,-0.43975256494357984,,
263,1,1.0,0.09,-0.2818459325073683,-0.17020808197767165,-0.07969996079909203,-0.4682501551809231,,
263,1,1.0,0.1,-0.019393016013712294,-0.012523900194403725,-0.005170041832338046,-0.41281403972288655,,
269,1,0.1,0.0,-0.5553033046678909,-0.27109783218309835,-0.026476827609763,-0.09766521331635238,,
269,1,0.1,0.01,-0.6470052859211409,-0.30544478153811144,-0.02937602313502452,-0.09617457855098162,,
269,1,0.1,0.02,-0.2626029621100055,-0.17799255741881279,-0.011316305896365675,-0.06357741054160283,,
269,1,0.1,0.03,-0.36046415447800045,-0.20942285318834705,-0.01470968494942515,-0.07023915836060075,,
269,1,0.1,0.04,-0.2287517333346389,-0.13533234854873674,-0.008853846855670477,-0.06542298977751039,,
269,1,0.1,0.05,-0.11491012389718018,-0.08245048466878904,-0.004176179583022077,-0.05065075844973093,,
269,1,0.1,0.06,0.06907846993805807,0.04567920187971063,0.0023828279493529614,-0.052164395420650815,,
269,1,0.1,0.07,0.23414014104063946,0.1359130618765613,0.00762771715996613,-0.056122031647655474,,
269,1,0.1,0.08,0.1686701006222927,0.09065117625848963,0.005125139855441274,-0.056536937158179416,,
269,1,0.1,0.09,-0.000813329879388077,-0.00045056112262420505,-2.325722777996031e-05,-0.05161836344090928,,
269,1,0.1,0.1,-0.06438352286261942,-0.03854940222978559,-0.001724700080447561,-0.04473999545224994,,
269,1,0.2,0.0,-0.5705195438926506,-0.2893624905889048,-0.05440467393105275,-0.18801564024531803,,
269,1,0.2,0.01,-0.658866921576083,-0.3228926590101607,-0.059829155502387765,-0.18529116049214697,,
269,1,0.2,0.02,-0.28215461611157283,-0.19672463778633079,-0.02431768415965274,-0.12361280434057778,,
269,1,0.2,0.03,-0.37760093266641775,-0.224628479104114,-0.030817992231019997,-0.13719539193752917,,
269,1,0.2,0.04,-0.24673395990689634,-0.14986162524519303,-0.019099699602389886,-0.12744890208644344,,
269,1,0.2,0.05,-0.1326777418790224,-0.09657513210299916,-0.009643816540524042,-0.09985817601821899,,
269,1,0.2,0.06,0.05184354282502742,0.03494554449448964,0.0035766351787387407,-0.10234881815341923,,
269,1,0.2,0.07,0.2185055127965686,0.12978316647865742,0.014236757884384277,-0.10969649046685483,,
269,1,0.2,0.08,0.15376186328675995,0.08459984221893302,0.009344288654248079,-0.11045279056273315,,
269,1,0.2,0.09,-0.015102419298158932,-0.008546610888067723,-0.0008637095833980979,-0.10105872312543894,,
269,1,0.2,0.1,-0.07767090341552786,-0.0473771734307789,-0.004161282496300656,-0.08783306801492827,,
269,1,0.30000000000000004,0.0,-0.5845707838650332,-0.308190769247878,-0.0836168976845284,-0.271315386533447,,
269,1,0.30000000000000004,0.01,-0.6695742321876917,-0.3408262912193082,-0.09120216741672471,-0.26759135009933765,,
269,1,0.30000000000000004,0.02,-0.3011622876325297,-0.21597796651950288,-0.038933809549391074,-0.18026750680549322,,
269,1,0.30000000000000004,0.03,-0.3941152434003203,-0.24021208753229623,-0.048248717595068435,-0.20085882476077085,,
269,1,0.30000000000000004,0.04,-0.2643289243583991,-0.16485220281070742,-0.03069259124305379,-0.18618247569489108,,
269,1,0.30000000000000004,0.05,-0.1502488269132018,-0.11013335020030629,-0.01638148307687959,-0.1487422569738011,,
269,1,0.30000000000000004,0.06,0.03456792959397413,0.023756523532756972,0.003577211345082487,-0.15057806501654192,,
269,1,0.30000000000000004,0.07,0.2026590411162319,0.12317560359752945,0.019806418139249216,-0.16079822270622487,,
269,1,0.30000000000000004,0.08,0.13872645456807053,0.07814277654920501,0.012645853865404844,-0.1618301066822471,,
269,1,0.30000000000000004,0.09,-0.02936697684959059,-0.016978047564121516,-0.002519252595196475,-0.148382938949955,,
269,1,0.30000000000000004,0.1,-0.09089386115399598,-0.05648395071225494,-0.007304569989700083,-0.1293211593309329,,
269,1,0.4,0.0,-0.5974381441049373,-0.3275582378935178,-0.11394325671030225,-0.34785648330219304,,
269,1,0.4,0.01,-0.6791247221201965,-0.35922319539179903,-0.12333737595461658,-0.3433446880291081,,
269,1,0.4,0.02,-0.3195803198475474,-0.2357165883875258,-0.055086486897101716,-0.2336979644662841,,
269,1,0.4,0.03,-0.4099753422340539,-0.25616624568482266,-0.06692047513050281,-0.26123845845341875,,
269,1,0.4,0.04,-0.2815012686250245,-0.18029164334657508,-0.04358208063825875,-0.24173100776768008,,
269,1,0.4,0.05,-0.167590034641948,-0.12385362567850733,-0.024362904059381685,-0.19670723344524138,,
269,1,0.4,0.06,0.017282223329638684,0.012111765126791862,0.0023845672791391603,-0.19688024447108637,,
269,1,0.4,0.07,0.18662498336096178,0.1160804535080131,0.02431915487423786,-0.20950258324549959,,
269,1,0.4,0.08,0.12358423488957572,0.07127220695990327,0.015020717611478496,-0.21075140299680822,,
269,1,0.4,0.09,-0.04358978496269415,-0.025746125474458308,-0.004985812440677084,-0.19365292248044497,,
269,1,0.4,0.1,-0.10403855658933042,-0.06586800269183235,-0.011147902378820906,-0.16924609709174085,,
269,1,0.5,0.0,-0.6091095610298461,-0.34743507258888695,-0.14521153311423984,-0.4179530063911129,,
269,1,0.5,0.01,-0.6875215516332648,-0.37805630375210153,-0.15607792892953565,-0.4128430801986543,,
269,1,0.5,0.02,-0.3373662675920048,-0.25590170172389565,-0.07269034310410816,-0.2840557237971679,,
269,1,0.5,0.03,-0.4251525595852422,-0.272481254045486,-0.08674732465419521,-0.3183607068973422,,
269,1,0.5,0.04,-0.29821751019707066,-0.19616545225890308,-0.05771261547342321,-0.294203769363287,,
269,1,0.5,0.05,-0.18466895345776815,-0.137752460153442,-0.033557126512997804,-0.24360455323715188,,
269,1,0.5,0.06,1.7016504982094102e-05,1.2163464727339202e-05,2.9348799783779356e-06,-0.24128651203972787,,
269,1,0.5,0.07,0.17042815702191194,0.10848878969430403,0.027760677261055466,-0.25588521486209354,,
269,1,0.5,0.08,0.10835583806029725,0.0639811282205295,0.016462278203537517,-0.2572989670765965,,
269,1,0.5,0.09,-0.05775374129228435,-0.03485141080267987,-0.00825736242095354,-0.23693050670759638,,
269,1,0.5,0.1,-0.11709132313120903,-0.07552706258405473,-0.015683159715803363,-0.20764953884376794,,
269,1,0.6,0.0,-0.619579681750882,-0.3677859785222335,-0.17724912803147386,-0.4819355233270774,,
269,1,0.6,0.01,-0.6947733433482025,-0.3968262021255112,-0.18926903614462331,-0.47695700316875717,,
269,1,0.6,0.02,-0.35448110644926045,-0.2764918559428337,-0.09165357320032652,-0.3314874244226435,,
269,1,0.6,0.03,-0.4396214031102411,-0.28914507370619125,-0.10763942416644179,-0.37226788195539984,,
269,1,0.6,0.04,-0.31444618382596295,-0.21245707100162448,-0.07302392813449787,-0.34371145093090133,,
269,1,0.6,0.05,-0.20145423784595148,-0.15184443557059873,-0.04392871819153166,-0.28930080991415313,,
269,1,0.6,0.06,-0.017197218298024168,-0.012540068156844287,-0.0035592576773979534,-0.2838308080052447,,
269,1,0.6,0.07,0.15409385525952887,0.10039276308727865,0.030120021422668453,-0.3000218391885773,,
269,1,0.6,0.08,0.09306210948699173,0.056263365193575575,0.016966480411295226,-0.30155466799615716,,
269,1,0.6,0.09,-0.07184190383434942,-0.04429375360832796,-0.012325947175666707,-0.27827732290787893,,
269,1,0.6,0.1,-0.1300386982209231,-0.08545831877713149,-0.020900790448650897,-0.24457291867815115,,
269,1,0.7000000000000001,0.0,-0.6288496975525228,-0.3885701965489359,-0.20988460587597768,-0.5401459189100345,,
269,1,0.7000000000000001,0.01,-0.7008939481468579,-0.4144576301539512,-0.22275913503014566,-0.5374714297029621,,
269,1,0.7000000000000001,0.02,-0.3708894118157359,-0.2953059754609091,-0.11187873140784599,-0.3788569846350971,,
269,1,0.7000000000000001,0.03,-0.4533596360567181,-0.30614326967236777,-0.12950370051042515,-0.42301665050163945,,
269,1,0.7000000000000001,0.04,-0.33015796876592485,-0.22914788508379463,-0.0894514605731761,-0.3903656389430151,,
269,1,0.7000000000000001,0.05,-0.21791573476410409,-0.16614220352044531,-0.05543799345380451,-0.3336779715154215,,
269,1,0.7000000000000001,0.06,-0.03433024683079325,-0.025541351022762702,-0.008289435219246521,-0.32454959848674003,,
269,1,0.7000000000000001,0.07,0.13764776006781576,0.09178568444652158,0.03138960811177438,-0.34198805947852756,,
269,1,0.7000000000000001,0.08,0.07772404348452039,0.04811363463100534,0.016531834276687585,-0.3435997800514151,,
269,1,0.7000000000000001,0.09,-0.08583753536750488,-0.05407226182925827,-0.017181714503469503,-0.31775468460563916,,
269,1,0.7000000000000001,0.1,-0.14286745374446538,-0.09565840702498042,-0.026789844452055345,-0.2800573967854116,,
269,1,0.8,0.0,-0.6369271209129967,-0.40974160260446735,-0.24294916941626044,-0.5929326382090243,,
269,1,0.8,0.01,-0.7059021743250274,-0.432577976232415,-0.25640097916063775,-0.5927277699012558,,
269,1,0.8,0.02,-0.38655950677448664,-0.31338898902627976,-0.13326355774999565,-0.4252336949171517,,
269,1,0.8,0.03,-0.46634833140585163,-0.3234589727614871,-0.15224453131222737,-0.47067648181919436,,
269,1,0.8,0.04,-0.3453258007772659,-0.2462172481725666,-0.10692681400305548,-0.434278324514916,,
269,1,0.8,0.05,-0.23402460227041524,-0.18065646276968897,-0.06804126444427605,-0.3766334367512713,,
269,1,0.8,0.06,-0.05135219006787152,-0.038986700069832916,-0.014170948935485317,-0.3634816209143717,,
269,1,0.8,0.07,0.12111585352573997,0.08266210415793425,0.03156528291735783,-0.38185917524007357,,
269,1,0.8,0.08,0.06236271997494375,0.03952760522053579,0.015159422349692475,-0.38351481869730614,,
269,1,0.8,0.09,-0.09972414704217096,-0.06418527752245445,-0.022812954612384306,-0.3554234786069666,,
269,1,0.8,0.1,-0.15556462562093226,-0.10612340435211065,-0.03333801076970777,-0.31414381185034723,,
269,1,0.9,0.0,-0.6438255105627337,-0.43124890725844406,-0.2762780487632588,-0.6406463740850421,,
269,1,0.9,0.01,-0.709821484137783,-0.45115467403711357,-0.29005263966389583,-0.642911747025445,,
269,1,0.9,0.02,-0.40146357797238014,-0.33169057801470375,-0.15570183048482178,-0.46941891270097985,,
269,1,0.9,0.03,-0.47857190185772874,-0.3410728626390827,-0.17576443130529462,-0.5153281030490117,,
269,1,0.9,0.04,-0.3599249682637793,-0.26364252297077634,-0.12537821907954505,-0.4755614445907981,,
269,1,0.9,0.05,-0.2497534196744705,-0.19539592752184348,-0.08169111536864826,-0.41807992830104374,,
269,1,0.9,0.06,-0.0682336388373147,-0.052869688966184485,-0.02118317323300023,-0.4006676348436438,,
269,1,0.9,0.07,0.10452432761412776,0.07301788869719933,0.030646338703368192,-0.4197100087412369,,
269,1,0.9,0.08,0.04699924087318568,0.030501955354840637,0.012852895297824407,-0.42137938857695767,,
269,1,0.9,0.09,-0.1134855409401705,-0.07463035559037001,-0.029206146583806714,-0.3913440630527473,,
269,1,0.9,0.1,-0.16811754246220184,-0.11684882476108523,-0.04053165988837104,-0.34687263625666787,,
269,1,1.0,0.0,-0.6495641496299743,-0.45303596028598964,-0.3097117893350363,-0.6836362154110756,,
269,1,1.0,0.01,-0.7126796621234082,-0.4701484902480724,-0.3235784111499579,-0.6882472620069943,,
269,1,1.0,0.02,-0.41557775907281097,-0.3501992167411384,-0.1790842345268009,-0.5113781698123473,,
269,1,1.0,0.03,-0.4900181059546574,-0.3577196853463712,-0.1999647362591488,-0.5589984125853399,,
269,1,1.0,0.04,-0.37393319207082987,-0.2813991393749373,-0.14473102208165034,-0.5143264560195053,,
269,1,1.0,0.05,-0.26507628856141185,-0.21036728891219292,-0.0963366974718406,-0.45794523459420267,,
269,1,1.0,0.06,-0.08494576550485668,-0.06718242181314465,-0.02930162529738356,-0.43615017896914393,,
269,1,1.0,0.07,0.08789949308671433,0.06285029299471943,0.028635520111584878,-0.45561474333923596,,
269,1,1.0,0.08,0.031654666459133396,0.021034428085213438,0.009618455913754431,-0.4572720434702911,,
269,1,1.0,0.09,-0.12710585143354458,-0.08540424523475655,-0.03634601179511365,-0.42557617241633433,,
269,1,1.0,0.1,-0.1805138532061999,-0.1278296168270604,-0.04835589034339549,-0.37828393406526256,,
275,1,0.1,0.0,-0.384499492573817,-0.2509437978119395,-0.01833756430302258,-0.07307438742425101,,
275,1,0.1,0.01,-0.516713868145171,-0.2664828214817069,-0.023395266101270185,-0.08779277392511468,,
275,1,0.1,0.02,-0.21288922131990545,-0.16611322292586916,-0.009185110679670094,-0.05529427770942175,,
275,1,0.1,0.03,-0.36701556076946895,-0.19360357639560674,-0.014994526942148867,-0.07744963817976827,,
275,1,0.1,0.04,-0.050357789449212036,-0.03448220750959782,-0.0019559711392591606,-0.05672406961516988,,
275,1,0.1,0.05,-0.37632823855914843,-0.22467234939022188,-0.013758966661038374,-0.06124014236011362,,
275,1,0.1,0.06,0.012614603725456194,0.009463554245652974,0.0004339801964003964,-0.04585805556086315,,
275,1,0.1,0.07,0.1190698096694971,0.0874105438151417,0.003876252130315505,-0.044345361110132354,,
275,1,0.1,0.08,0.08203723849521194,0.047212254697215864,0.0025058346624939887,-0.053075937138875075,,
275,1,0.1,0.09,-0.09782318136298586,-0.048638159592766836,-0.0027857097194595726,-0.05727415968826761,,
275,1,0.1,0.1,-0.20995064960171694,-0.10187031791934689,-0.00565990607060185,-0.0555599136844054,,
275,1,0.2,0.0,-0.4039253629551781,-0.2701862877098505,-0.038528047291975565,-0.14259808526386183,,
275,1,0.2,0.01,-0.5322365418634418,-0.28337354759670313,-0.04819617313703184,-0.17008000057092332,,
275,1,0.2,0.02,-0.2330651572296736,-0.18367848512967036,-0.020111203859517368,-0.10949134214232868,,
275,1,0.2,0.03,-0.3840633036059455,-0.2088489702928707,-0.03138203481801316,-0.15026186039608366,,
