rsi_window,rsi_long_threshold,rsi_short_threshold,sma_period,objective_value,total_return,annualized_return,volatility,sharpe_ratio,max_drawdown,calmar_ratio,win_rate,avg_win,avg_loss,profit_factor,total_trades,winning_trades,losing_trades
10,50,35,10,0.9418475135832345,-0.9665136672309984,-0.7236271584629608,0.910181650066154,-0.7950359781592674,-0.9831745524282414,-0.73601087078154,0.3132241310427487,0.007590381096392313,-0.006437842557249615,0.9418475135832345,1840,5488,6870
14,50,40,40,0.9417908168321386,-0.9530297089425488,-0.6879183156854642,0.8566196666572342,-0.803061548154633,-0.9816140175695869,-0.7008032723378439,0.27960732834883856,0.007691610901713264,-0.006461589239802017,0.9417908168321386,1732,4899,6192
10,50,30,10,0.941496847184279,-0.9560197657705828,-0.691242428472247,0.8816712570044221,-0.7840137953695139,-0.9777766969656376,-0.7069532651140076,0.28074881570686605,0.007689529951615622,-0.006501888988925678,0.941496847184279,1664,4919,6179
10,50,30,40,0.9414410922237317,-0.9361856813964591,-0.6465575776632825,0.8221931443940461,-0.7863816209995201,-0.9750736897928053,-0.6630858615420855,0.2435934022030706,0.007835245313513338,-0.00655004455361318,0.9414410922237317,1522,4268,5423
18,65,40,20,0.9413074715826982,-0.8497900212111723,-0.5004201040058616,0.7150820751317819,-0.699807926123221,-0.9351054707513206,-0.5351483010828646,0.14805091033616802,0.008581596594248826,-0.007025746075547572,0.9413074715826982,1000,2594,3366
18,65,40,30,0.9413074715826982,-0.8497900212111723,-0.5004201040058616,0.7150820751317819,-0.699807926123221,-0.9351054707513206,-0.5351483010828646,0.14805091033616802,0.008581596594248826,-0.007025746075547572,0.9413074715826982,1000,2594,3366
10,60,35,10,0.9412490883606291,-0.9502117100173425,-0.6768672952797972,0.8631078755239547,-0.7842209699093533,-0.9795036003943492,-0.6910309415986726,0.2619142742994121,0.007887852983501293,-0.006594088647686713,0.9412490883606291,1600,4589,5832
14,50,30,10,0.9410538458820215,-0.9337547521485479,-0.6356400650133169,0.8358073685695131,-0.7605102430494444,-0.9659693700280251,-0.6580333546133823,0.23371953655613265,0.007872085683580169,-0.006663181462601127,0.9410538458820215,1422,4095,5141
14,55,40,30,0.9409556668087785,-0.9520338153614986,-0.6856120796771694,0.853005313862726,-0.8037606196993807,-0.9804385377797602,-0.6992912388264171,0.2692197933907882,0.00781866186672665,-0.006539016107621241,0.9409556668087785,1672,4717,5994
18,65,40,10,0.9407781331012491,-0.8506334236340818,-0.5023396123932358,0.7136530107115322,-0.7038989604939647,-0.9351684226707011,-0.5371648573832605,0.14748016665715427,0.008580336690230355,-0.007014074062814567,0.9407781331012491,1000,2584,3360
14,55,40,10,0.9403680227216983,-0.9526803413191725,-0.6881234763050159,0.851567902660634,-0.8080664784981288,-0.9806120628383169,-0.701728545244781,0.2683066035043662,0.007816914462467257,-0.006527073454804664,0.9403680227216983,1674,4701,5987
12,50,30,20,0.9400789111211401,-0.9477482921135885,-0.6702418215446382,0.8582286163495246,-0.7809595354621379,-0.9703875974004743,-0.6906949587361972,0.2552365732549512,0.007783887935190431,-0.006605123860374204,0.9400789111211401,1522,4472,5606
14,50,35,20,0.9395621160329453,-0.9537811713879358,-0.6868034290142284,0.8695149825299887,-0.7898695742031578,-0.9764398612379969,-0.7033750426200875,0.2640831002796644,0.00780093468156131,-0.006590624801768477,0.9395621160329453,1614,4627,5829
10,65,30,20,0.9392013532739151,-0.9097601833028723,-0.595425229508896,0.7742283018946384,-0.7690563985478343,-0.9624951641861876,-0.6186267231922584,0.1930255122424519,0.008266717846384003,-0.006821239001396188,0.9392013532739151,1228,3382,4364
10,65,30,10,0.9385657930819772,-0.9107369707615317,-0.5980371756142557,0.7729032040682975,-0.7737542973898841,-0.9627278414489808,-0.6211902781518844,0.1923406198276354,0.008263494035352072,-0.006813036844556638,0.9385657930819772,1228,3370,4355
14,55,35,20,0.9384897189658583,-0.9386459660599619,-0.6546242424025982,0.8180446108003466,-0.800230493251629,-0.9746343497276712,-0.6716613698106484,0.23063752068945836,0.008027949225258095,-0.006699065845139503,0.9384897189658583,1470,4041,5160
14,50,35,10,0.9383772833939584,-0.9553675176380564,-0.6926618708740644,0.8678818435985463,-0.7981061892043303,-0.9774916229755316,-0.7086115671923288,0.263112836025341,0.007794210507593429,-0.0065803230281598745,0.9383772833939584,1620,4610,5819
12,65,30,30,0.938319556533791,-0.8622741170639502,-0.5210884768494619,0.7167192276504062,-0.7270468779772056,-0.9350708302414513,-0.5572716632759338,0.1499343644769134,0.008527049854471383,-0.007067217570826029,0.938319556533791,980,2627,3378
12,65,30,40,0.938319556533791,-0.8622741170639502,-0.5210884768494619,0.7167192276504062,-0.7270468779772056,-0.9350708302414513,-0.5572716632759338,0.1499343644769134,0.008527049854471383,-0.007067217570826029,0.938319556533791,980,2627,3378
12,65,30,20,0.938319556533791,-0.8622741170639502,-0.5210884768494619,0.7167192276504062,-0.7270468779772056,-0.9350708302414513,-0.5572716632759338,0.1499343644769134,0.008527049854471383,-0.007067217570826029,0.938319556533791,980,2627,3378
14,50,35,40,0.9381226248811576,-0.9434418646695745,-0.6670976928311179,0.8227582305674931,-0.8108064654315166,-0.9775757032323091,-0.6824000337011139,0.24250898921294448,0.00784917780225274,-0.006606756428778519,0.9381226248811576,1536,4249,5381
14,55,35,30,0.9380208337192547,-0.939469535802484,-0.6569991937976974,0.817864019058631,-0.8033110376391293,-0.9749748388646056,-0.6738627168705168,0.2302950744820501,0.008026835765651195,-0.006705830010071715,0.9380208337192547,1468,4035,5149
12,65,30,10,0.9380000813422574,-0.8624785814898908,-0.521862005699121,0.7155188607469624,-0.7293476585010292,-0.9348643895763125,-0.558222145926034,0.14942069516580103,0.008528058287083081,-0.007058775346532336,0.9380000813422574,980,2618,3372
18,55,30,20,0.9378846744324917,-0.8813967244773032,-0.552312843531652,0.7285382827171136,-0.7581109416402642,-0.9489089447081233,-0.5820504133845413,0.16614348496090406,0.008337119152741854,-0.006909664370673296,0.9378846744324917,1092,2911,3745
14,55,30,40,0.937347004074907,-0.916087916819668,-0.6092988884202097,0.7761739149092866,-0.785003047276357,-0.9652761175554148,-0.6312172002797231,0.19713486673135094,0.00814158370506518,-0.006813686449237928,0.937347004074907,1262,3454,4403
10,55,40,10,0.9370829632701839,-0.9765632556319135,-0.7664501390813954,0.9215911130410459,-0.8316596462744527,-0.9900563505057743,-0.7741479954043536,0.3260087894526568,0.007584241336146488,-0.0064485744807745455,0.9370829632701839,1918,5712,7169
14,55,35,10,0.9368450185702186,-0.9413882225719385,-0.6628972597951146,0.8163601111221784,-0.8120157400682991,-0.9756548962547786,-0.6794382545916197,0.22949603333143084,0.008022879255016274,-0.0066889513779164736,0.9368450185702186,1472,4021,5148
10,55,40,20,0.9365891231113551,-0.9776061167109815,-0.7711281633571777,0.9243028718620111,-0.8342808259415418,-0.9905429850627145,-0.7784903583041932,0.32749272301809257,0.007591283919921738,-0.006469313317239535,0.9365891231113551,1916,5738,7189
16,60,35,30,0.9365562601299376,-0.8914983365029373,-0.5671176217789151,0.7417280791878857,-0.7645896625618506,-0.9508389962068651,-0.5964391700816746,0.16734204668683295,0.008431224697501936,-0.006977252134955065,0.9365562601299376,1128,2932,3783
16,60,35,20,0.9365562601299376,-0.8914983365029373,-0.5671176217789151,0.7417280791878857,-0.7645896625618506,-0.9508389962068651,-0.5964391700816746,0.16734204668683295,0.008431224697501936,-0.006977252134955065,0.9365562601299376,1128,2932,3783
16,60,35,40,0.9365562601299376,-0.8914983365029373,-0.5671176217789151,0.7417280791878857,-0.7645896625618506,-0.9508389962068651,-0.5964391700816746,0.16734204668683295,0.008431224697501936,-0.006977252134955065,0.9365562601299376,1128,2932,3783
18,55,30,30,0.9364516490222319,-0.8855966534944202,-0.560360055903413,0.7283779707610848,-0.7693259247226968,-0.9507181595437997,-0.5894071237392801,0.16585811312139717,0.008334615852906698,-0.006915510367896218,0.9364516490222319,1092,2906,3740
10,65,35,20,0.9364210791251192,-0.9417168401110674,-0.6652706021723938,0.8109944019487112,-0.8203146662589007,-0.9748814426581256,-0.6824118021556114,0.2298955539067405,0.008003599309345749,-0.006677143502803609,0.9364210791251192,1432,4028,5156
10,65,30,30,0.936419167674612,-0.9168947213301281,-0.6118833941050869,0.7737637729985903,-0.7907883716677979,-0.9654603705342647,-0.6337737029708261,0.19268306603504365,0.008257914755849484,-0.006822095533229866,0.936419167674612,1230,3376,4364
18,50,45,40,0.9362686169693387,-0.9683591894287933,-0.7400300434795453,0.8737765547037074,-0.8469328222367848,-0.9872892700746231,-0.7495574659933365,0.2972433080303636,0.007600219433364578,-0.0064298506200682615,0.9362686169693387,1852,5208,6575
16,60,35,10,0.9362626439164509,-0.8916594153783641,-0.5678168132812281,0.7405682243840891,-0.7667312674041157,-0.9506826900295385,-0.5972726959650286,0.16682837737572057,0.008431832856983531,-0.006969572237434928,0.9362626439164509,1128,2923,3777
12,50,30,10,0.9362067991972571,-0.9542407847365082,-0.6921774299939474,0.8552536339123201,-0.8093241613340035,-0.9743441768940903,-0.7104034143257224,0.25443753210433195,0.00775735427743552,-0.00658914107407786,0.9362067991972571,1534,4458,5606
16,55,40,20,0.936179771625714,-0.9520555699160409,-0.6910109392129486,0.8326518508051545,-0.8298917951659599,-0.9807551352068659,-0.7045702993614171,0.248673020946293,0.007908121298451693,-0.0066052691881615345,0.936179771625714,1586,4357,5572
14,55,40,40,0.9361266475837459,-0.9593132806304907,-0.7115834954836682,0.848264743304011,-0.8388695877091789,-0.9836341746379139,-0.7234229084665643,0.2666514468352263,0.007800623222073012,-0.006536463473251091,0.9361266475837459,1672,4672,5956
10,60,30,30,0.9360425826409831,-0.9412040321141771,-0.6623062291474177,0.8156978097692954,-0.8119504811895208,-0.9767878364565487,-0.6780451234426071,0.22658524056846072,0.008004205099723216,-0.006702451180384671,0.9360425826409831,1400,3970,5065
10,65,35,10,0.9360357589878969,-0.9418931074294795,-0.6661544960965446,0.8096110454617488,-0.8228080629959958,-0.9748404358301552,-0.6833472141820424,0.22903943838821986,0.00800111866053635,-0.0066671780247539,0.9360357589878969,1432,4013,5145
12,55,45,20,0.9357322205109184,-0.9792764838734414,-0.7792526995154265,0.9270367723532814,-0.8405844544195316,-0.9920061070832453,-0.7855321594809845,0.3323440442897095,0.0075547066373250265,-0.006450664380512553,0.9357322205109184,1954,5823,7288
18,55,30,10,0.9354416257331988,-0.8877455814014511,-0.5648989438340052,0.7271580406334395,-0.7768585538047716,-0.9514179882734822,-0.5937442331305036,0.16505907197077793,0.008339032400912973,-0.0069025037664996285,0.9354416257331988,1094,2892,3735
14,50,45,30,0.9353179869124973,-0.9783262263744177,-0.776994991485298,0.9135936541527211,-0.8504820364649901,-0.9912664179591574,-0.7838407287972022,0.33011814394155586,0.007502719847082608,-0.006398671624203256,0.9353179869124973,1996,5784,7251
16,55,30,20,0.9351913013401699,-0.9052394958733868,-0.5922183159025538,0.7526202981941517,-0.7868752906658659,-0.9590057746815668,-0.617533628615737,0.18086867187945893,0.008169231577006273,-0.0068912999954686095,0.9351913013401699,1158,3169,4017
16,55,40,30,0.9351717934608783,-0.9537533577910495,-0.6965652752146516,0.8325106655537727,-0.8367043258854919,-0.9814366262172867,-0.7097404525235586,0.24838764910678615,0.007905956873223657,-0.006608923230500528,0.9351717934608783,1586,4352,5567
18,50,35,40,0.9347914859030072,-0.9384807499904718,-0.6585345979315833,0.8023004629953058,-0.8208079495218195,-0.9743524115986042,-0.6758690080636597,0.2200787626277039,0.007989352642869506,-0.0066929229250549185,0.9347914859030072,1416,3856,4924
18,55,30,40,0.9346216037642672,-0.8898728986547612,-0.5691596658056768,0.7267533455820737,-0.7831538296529251,-0.9525602492918757,-0.5975051617247148,0.16528736944238342,0.008313006753191196,-0.006900219170701291,0.9346216037642672,1096,2896,3733
16,50,35,40,0.9344338683906621,-0.9441221052069358,-0.672342233022754,0.8106729331514159,-0.8293631198578271,-0.9772633772867868,-0.6879846811505442,0.23000970264254322,0.007891723206137558,-0.006646202106633142,0.9344338683906621,1466,4030,5121
12,50,30,40,0.9344285511238603,-0.9404158843344039,-0.6641409788969399,0.8015169066460909,-0.8286050779340464,-0.9755793689206159,-0.6807657070810625,0.22532960447463043,0.007876477834338745,-0.006642405333340378,0.9344285511238603,1422,3948,5010
12,55,45,10,0.9343608400060238,-0.9801851622248312,-0.7846104352405154,0.9247152727999395,-0.8484886735619696,-0.9923209187318741,-0.7906821477100371,0.330745961988471,0.007542409687683501,-0.00643449576938133,0.9343608400060238,1958,5795,7270
16,55,40,10,0.9343393425293613,-0.954688800693198,-0.7000241355304364,0.8310229266014937,-0.8423644079149744,-0.9817271570829686,-0.7130536529216899,0.24741738485246276,0.007904619003263903,-0.0065961514116960876,0.9343393425293613,1588,4335,5560
16,55,40,40,0.9340481572877122,-0.9550235423546729,-0.7011444684193044,0.8309569745653868,-0.843779509505919,-0.9822249040510193,-0.7138329170107106,0.246846641173449,0.007909960077417223,-0.006601683250119203,0.9340481572877122,1588,4325,5548
10,65,35,40,0.9340224966277342,-0.9452412567440732,-0.6762426318224646,0.8083340926429018,-0.83658803702247,-0.9767795331639436,-0.6923185927452918,0.22812624850179783,0.007988609183735314,-0.006670434394570038,0.9340224966277342,1432,3997,5125
12,55,30,40,0.9338633578686482,-0.9387732671392166,-0.6606196036351379,0.7975488705308945,-0.8283123806512214,-0.9746028060383248,-0.6778347030627778,0.2191655727412819,0.007947242554003232,-0.006688225303588091,0.9338633578686482,1380,3840,4886
16,55,30,30,0.9338505571866567,-0.9085951147566256,-0.5995483016383667,0.752464860026118,-0.7967791367925892,-0.9604574448457366,-0.6242320311595512,0.18058330003995204,0.008166667093062014,-0.006896726767088178,0.9338505571866567,1158,3164,4012
10,65,30,40,0.9338358064201718,-0.9224847433830352,-0.6255137582340368,0.7725343545028861,-0.8096905394408579,-0.9677836560523805,-0.6463363524710954,0.1918840248844244,0.00824670103450325,-0.006817407876054188,0.9338358064201718,1232,3362,4355
10,65,35,30,0.9338238581209406,-0.9467037440494156,-0.680021496818878,0.8105562522889282,-0.8389565744494187,-0.9770306712307103,-0.6960083412348698,0.22955310769933224,0.007995817622407218,-0.006677945172568275,0.9338238581209406,1434,4022,5157
14,65,30,30,0.933806841427414,-0.8369244032099726,-0.49181346313991714,0.6804904412754595,-0.7227338303505033,-0.9255928848367164,-0.5313496583616001,0.1236801552422807,0.008813569875906483,-0.007325517294478947,0.933806841427414,830,2167,2792
14,65,30,40,0.933806841427414,-0.8369244032099726,-0.49181346313991714,0.6804904412754595,-0.7227338303505033,-0.9255928848367164,-0.5313496583616001,0.1236801552422807,0.008813569875906483,-0.007325517294478947,0.933806841427414,830,2167,2792
14,65,30,20,0.933806841427414,-0.8369244032099726,-0.49181346313991714,0.6804904412754595,-0.7227338303505033,-0.9255928848367164,-0.5313496583616001,0.1236801552422807,0.008813569875906483,-0.007325517294478947,0.933806841427414,830,2167,2792
14,60,30,20,0.9337847632229772,-0.8930140596533784,-0.5723626230709407,0.7347828768169038,-0.7789547649101849,-0.9533484331022446,-0.6003708646254795,0.1613492380571885,0.008475196297680987,-0.007008564302981814,0.9337847632229772,1072,2827,3661
14,65,30,10,0.9333827059872505,-0.8376011374342164,-0.4932158549217701,0.679502571397766,-0.7258484009960461,-0.9255555487107523,-0.5328862817675206,0.12328063466697106,0.008817695986655985,-0.007319077623407274,0.9333827059872505,830,2160,2788
16,50,45,40,0.9333428917278301,-0.9745960685777415,-0.7654854566692836,0.8814233106140238,-0.8684651829051643,-0.989775665440472,-0.7733928842639566,0.3071171736773015,0.007547268158319129,-0.0064186828102528164,0.9333428917278301,1896,5381,6779
10,60,30,40,0.9333054848221682,-0.9434302689176988,-0.6721288841866575,0.8036106911403031,-0.8363861899757999,-0.9774258475469558,-0.6876520463148159,0.2228754066548713,0.007992214411388303,-0.006687970398549193,0.9333054848221682,1396,3905,5000
12,50,45,30,0.9330705619685805,-0.9828479897027093,-0.799158355416052,0.9268675249871464,-0.8622142149463425,-0.993250313023397,-0.8045890798498314,0.34198961246504195,0.007469302868601121,-0.0063836077882211874,0.9330705619685805,2070,5992,7514
14,60,30,10,0.9330575700159843,-0.894428621166118,-0.575475023333683,0.7339092115875268,-0.784122905459746,-0.9537502296765111,-0.6033812684153901,0.16077849437817476,0.00847862124838323,-0.007005434848461428,0.9330575700159843,1072,2817,3654
16,55,30,10,0.9328988036130382,-0.9103120445033351,-0.6036826499305394,0.7512838958492406,-0.8035346601541954,-0.9610189704682753,-0.6281693374235716,0.1797842588893328,0.008169975465822748,-0.006884579631021219,0.9328988036130382,1160,3150,4007
10,60,35,30,0.9324687994351984,-0.9638986371693908,-0.727791934223631,0.8497667900788616,-0.8564607875015793,-0.9852072095085379,-0.7387196593767149,0.26265624108213004,0.007808111186177984,-0.006592858863017506,0.9324687994351984,1602,4602,5845
14,65,40,40,0.9324458645288296,-0.9247771406489058,-0.6333887589408864,0.7642199112029148,-0.8288043135959458,-0.9667814901341442,-0.6551519297840525,0.19593630500542206,0.00806909726003258,-0.006751844785914299,0.9324458645288296,1252,3433,4400
10,60,35,40,0.93234129125795,-0.9616206700083022,-0.7223896073301699,0.8373245258232881,-0.8627355165787005,-0.9843595576606482,-0.7338676215497357,0.258546886593231,0.007796632185995116,-0.006574414411801865,0.93234129125795,1596,4530,5762
12,50,45,40,0.9322429616034392,-0.9789552657703475,-0.7842436247916207,0.8934933810998388,-0.8777274027774689,-0.9919339346600315,-0.7906208240172838,0.3218994349637578,0.007482142780117814,-0.0063719598343452005,0.9322429616034392,1986,5640,7104
16,55,30,40,0.9319428472816429,-0.9122732496752918,-0.608193537822513,0.7507354644352773,-0.8101302877439152,-0.9620238009973074,-0.6322021733682816,0.17938473831402318,0.008164627493304849,-0.006880411171756681,0.9319428472816429,1162,3143,4002
14,65,40,30,0.9318644258966452,-0.9263606409318457,-0.637217074172949,0.7644028408244226,-0.8336142150985449,-0.9669497737034931,-0.6589970766861633,0.1963358255807317,0.00806244614814077,-0.006742798908204637,0.9318644258966452,1254,3440,4414
14,65,40,20,0.9318644258966452,-0.9263606409318457,-0.637217074172949,0.7644028408244226,-0.8336142150985449,-0.9669497737034931,-0.6589970766861633,0.1963358255807317,0.00806244614814077,-0.006742798908204637,0.9318644258966452,1254,3440,4414
12,50,45,20,0.9317530327731102,-0.9860951902075514,-0.8154796231512462,0.9483587790995426,-0.8598851417029494,-0.9931840688859752,-0.8210760207480424,0.3515210319045717,0.007492136178350586,-0.0063868873311305665,0.9317530327731102,2132,6159,7754
14,55,35,40,0.9316565688761832,-0.9503060430736002,-0.6904083801712451,0.813012241423279,-0.8491980132582007,-0.9797359823018847,-0.704688194210377,0.2280120997659951,0.008001682325196362,-0.006702813090280165,0.9316565688761832,1470,3995,5119
14,50,45,40,0.9315450330412435,-0.9782901251136035,-0.781872134008803,0.8882947339653601,-0.8801944941388032,-0.9915145933443598,-0.7885634152610534,0.31470806460818446,0.007515468437678551,-0.006405406739752268,0.9315450330412435,1940,5514,6945
18,55,40,20,0.9315269070621093,-0.9519839192655564,-0.6945167028705856,0.8178300818526278,-0.8492188270909518,-0.9805976886251135,-0.7082585559062052,0.2263569430968552,0.008135450768914169,-0.006736074083778923,0.9315269070621093,1500,3966,5142
14,65,40,10,0.931418237291708,-0.9267741128886379,-0.6386110258933475,0.7630659652985429,-0.8369014671536248,-0.9669818345752708,-0.6604167762612064,0.19576508190171793,0.008059983437807007,-0.006733516774405418,0.931418237291708,1254,3430,4408
18,60,45,30,0.931316512948119,-0.9494605669497276,-0.6900745076809494,0.8038734287804571,-0.8584367674993933,-0.9768262376475836,-0.7064455079982325,0.2302950744820501,0.007873014541987444,-0.006581215023542226,0.931316512948119,1496,4035,5183
12,65,45,40,0.9312555992956707,-0.9599973420586869,-0.7195205144845764,0.8247770685246268,-0.8723818131506312,-0.9815657926323692,-0.7330334042662203,0.25580731693396497,0.007684498935852667,-0.006495327405781298,0.9312555992956707,1578,4482,5694
18,60,45,40,0.9310351660907366,-0.9497911148898641,-0.6911256409688484,0.8037271106828434,-0.8599008690669533,-0.9770858588920565,-0.7073335824883743,0.22978140517093773,0.007878832503490509,-0.006586081111783487,0.9310351660907366,1496,4026,5173
10,50,40,30,0.9305795492020263,-0.9823905492554378,-0.7988947113009162,0.9140066132372681,-0.8740579113222785,-0.9927037036270249,-0.8047665263884963,0.32595171508475546,0.007529280069781,-0.006437372704112706,0.9305795492020263,1974,5711,7178
14,60,30,30,0.9305578267763155,-0.901472579270573,-0.5897588702593617,0.7342937522565417,-0.8031647667530697,-0.9570367980640243,-0.616234267535351,0.16100679184978026,0.008465104712095467,-0.007009585309516141,0.9305578267763155,1074,2821,3661
18,55,40,30,0.9304541193503211,-0.9536842444030873,-0.7000080269357676,0.8176863085242532,-0.8560838302394113,-0.9812847550672785,-0.7133587099167498,0.22607157125734834,0.008133359647672034,-0.006740161309431883,0.9304541193503211,1500,3961,5137
12,55,45,30,0.930448692259129,-0.9833415193018591,-0.803912927966398,0.9166177131123285,-0.8770427589019121,-0.9935449414653991,-0.809135947872364,0.3313167056674847,0.007508838533476102,-0.006441232451007841,0.930448692259129,1958,5805,7273
10,55,40,40,0.9302366322174103,-0.97799018336937,-0.7818238016106854,0.8808421777122392,-0.8875866998572566,-0.9912404219254606,-0.7887327678707973,0.3062610581587809,0.007566169549135461,-0.006432554102744919,0.9302366322174103,1868,5366,6785
10,50,40,20,0.9302154834684921,-0.9862047923458628,-0.8170800203491289,0.9433444973648468,-0.8661523151209053,-0.9929768105171606,-0.8228591158373362,0.3430740254551681,0.00753370801578814,-0.006442026780166296,0.9302154834684921,2042,6011,7557
10,50,40,40,0.9301625058035641,-0.9782050878596079,-0.7826884080683651,0.8819046308882713,-0.8874977867845261,-0.9914075818447786,-0.7894718805881676,0.3068318018377946,0.0075631511921350775,-0.0064273276247745325,0.9301625058035641,1906,5376,6801
18,60,45,20,0.930063634729561,-0.9516819068018779,-0.6968355589925661,0.8043707200645143,-0.8663114427346096,-0.977844784923064,-0.712623894647444,0.23012385137834598,0.00787280320343138,-0.006588817756067727,0.930063634729561,1496,4032,5180
16,60,45,40,0.9300400956687822,-0.9605226799332854,-0.7218895060741264,0.8225952512951314,-0.8775755815968432,-0.981507329187299,-0.7354906933520918,0.24901546715370126,0.007798498026859928,-0.006550452925950411,0.9300400956687822,1590,4363,5585
14,60,40,20,0.9298331931597488,-0.9553644155977369,-0.706643326481428,0.8127655393851638,-0.8694307180100002,-0.980775299819746,-0.7204946195232487,0.23320586724502027,0.007954620942690272,-0.006622827144510935,0.9298331931597488,1496,4086,5278
18,60,45,10,0.9296516762023246,-0.9516037257436688,-0.6971981629030759,0.8019054802479536,-0.869426858995275,-0.9777052825796642,-0.7130964466751438,0.22909651275612122,0.007866194749348986,-0.006569484052818128,0.9296516762023246,1496,4014,5170
10,55,40,30,0.929571783257812,-0.9825732472970121,-0.8008701816732815,0.9088333100833318,-0.8812068976651494,-0.9929966643402806,-0.806518501454743,0.32292677358598254,0.007529000655008304,-0.006456265040618807,0.929571783257812,1912,5658,7098
18,55,40,10,0.9295533419836542,-0.9546210852797729,-0.7034276476641074,0.8161715294983442,-0.8618625157097378,-0.9815776628315355,-0.7166296405268078,0.22510130700302494,0.008132869328425097,-0.006726498025611186,0.9295533419836542,1502,3944,5130
12,55,45,40,0.9292190042279512,-0.9811313811688871,-0.7961724219519078,0.8909020486525167,-0.8936699866793586,-0.9926269363210428,-0.8020862549859354,0.31750470863535185,0.0075064769881641544,-0.006398887366334145,0.9292190042279512,1934,5563,7023
14,60,40,10,0.9291613790303604,-0.9560193801349166,-0.7090946855743074,0.8115452345016132,-0.8737586710243912,-0.9809689146925814,-0.722851330917581,0.2324639004623024,0.007952661018161078,-0.006616183360159407,0.9291613790303604,1496,4073,5269
18,55,40,40,0.9288844403825248,-0.9557018745300159,-0.7069428838322338,0.8163024623029114,-0.8660305664616547,-0.9823876226370153,-0.7196170508893349,0.22538667884253183,0.008119252857299475,-0.006735155742095458,0.9288844403825248,1502,3949,5125
14,50,45,10,0.9288445798178319,-0.9854961934426937,-0.8144474117082076,0.9317751149765902,-0.8740815231244609,-0.9930191998411688,-0.8201728746417759,0.33359968038353977,0.007523383132390525,-0.00641415481540588,0.9288445798178319,2040,5845,7381
12,60,35,20,0.9287492150297435,-0.9541041777494756,-0.703785976523668,0.8074193026843404,-0.8716486888335048,-0.9807384464842939,-0.7176082257676016,0.22390274527709605,0.008085167191217315,-0.0067108325531514456,0.9287492150297435,1440,3923,5089
12,50,45,10,0.9286398561033321,-0.9878802426258493,-0.8282607978366201,0.9450435294313104,-0.8764260820187134,-0.9941225587676222,-0.833157632861068,0.3504936932823469,0.007466461903769004,-0.006374250682586973,0.9286398561033321,2140,6141,7746
14,50,45,20,0.9285981199025112,-0.9859718580311113,-0.8170679306330831,0.9343799922851388,-0.8744493004766135,-0.9931752125603572,-0.8226825642644885,0.33474116774156726,0.00753293574098803,-0.006432911499772564,0.9285981199025112,2038,5865,7396
14,55,45,20,0.9282140807043536,-0.9812087953449565,-0.7963787007680123,0.8919813485742326,-0.8928199026145175,-0.9924186870017365,-0.8024624195398881,0.3076308429884139,0.0076355494179741685,-0.006499339002676246,0.9282140807043536,1882,5390,6822
18,65,45,30,0.9279976513220705,-0.93330207196418,-0.6551857534661569,0.7627158896558974,-0.8590167877081292,-0.9682622405047214,-0.6766614725413969,0.19770561041036472,0.007923154671970235,-0.006673126975872072,0.9279976513220705,1262,3464,4432
18,65,45,40,0.9276685360054803,-0.933738302871275,-0.6563552001090824,0.7625617286523683,-0.8607240246229265,-0.9686178062730946,-0.6776204152538859,0.19719194109925234,0.00793006476579981,-0.006679027336341392,0.9276685360054803,1262,3455,4422
14,55,45,10,0.9275580800605218,-0.98126742105462,-0.7972516982876853,0.8889318203911067,-0.896864843849234,-0.9924070378341654,-0.8033515159541913,0.30591861195137265,0.007623902386002213,-0.006475905950441873,0.9275580800605218,1884,5360,6803
14,60,40,30,0.9274648438810194,-0.9588933930041912,-0.7185775504801677,0.8123211726576762,-0.8845978347815225,-0.9822952425625263,-0.7315290956775939,0.232863421037612,0.007946877850762162,-0.0066235353493086175,0.9274648438810194,1498,4080,5278
16,60,45,30,0.9274422299149987,-0.9651728325969489,-0.737761155083038,0.8271868879438596,-0.8918917427679404,-0.9836540274653899,-0.7500209773796674,0.2503852519833343,0.007799650555520844,-0.006574129437193299,0.9274422299149987,1592,4387,5612
12,60,35,30,0.9273780922532571,-0.9561876744063235,-0.7106170271102303,0.8072864978760089,-0.8802538243608454,-0.9816128481267051,-0.7239280012138808,0.22361737343758917,0.008082988949990008,-0.0067130185444921504,0.9273780922532571,1442,3918,5087
14,60,30,40,0.9273649753326784,-0.9086038102293185,-0.6052418766588952,0.7330358111827232,-0.8256648139500337,-0.9601463944937738,-0.6303641612673055,0.16032189943496375,0.00844939495662541,-0.007004193215263306,0.9273649753326784,1076,2809,3654
10,50,40,10,0.9271626620177125,-0.9879986596899291,-0.8299016327356817,0.9400950045667064,-0.8827848554712688,-0.9939592305037073,-0.8349453451074786,0.3430169510872667,0.007503253342442918,-0.006421594054174942,0.9271626620177125,2058,6010,7574
12,60,40,20,0.9271374530165379,-0.9718141454584326,-0.7598797933151239,0.8484149541401463,-0.8956463928494149,-0.9873374322079093,-0.7696252248999222,0.26282746418583414,0.007883817048130126,-0.006612316661415866,0.9271374530165379,1640,4605,5922
16,60,45,10,0.9269057318729281,-0.9652393631514643,-0.7384805538274677,0.8250292806031821,-0.8950961756018667,-0.9836090473494888,-0.7507866624625262,0.2491866902574054,0.007791098517475386,-0.0065579658946129825,0.9269057318729281,1592,4366,5596
