macd_fast,macd_slow,macd_signal,atr_window,atr_multiplier,objective_value,total_return,annualized_return,volatility,sharpe_ratio,max_drawdown,calmar_ratio,win_rate,avg_win,avg_loss,profit_factor,total_trades,winning_trades,losing_trades,error
1,8,3,64,0.5,1.2751098497599622,2.267958685751408,17685789.42759784,2.2509006160024,7857205.823244123,-0.26252170702692285,67368864.95174313,0.45964432284541723,0.01922828580074897,-0.015353885785457414,1.2751098497599622,6.0,336.0,330.0,
1,5,4,64,0.5,1.2751098497599622,2.267958685751408,17685789.42759784,2.2509006160024,7857205.823244123,-0.26252170702692285,67368864.95174313,0.45964432284541723,0.01922828580074897,-0.015353885785457414,1.2751098497599622,6.0,336.0,330.0,
1,7,2,64,0.5,1.2751098497599622,2.267958685751408,17685789.42759784,2.2509006160024,7857205.823244123,-0.26252170702692285,67368864.95174313,0.45964432284541723,0.01922828580074897,-0.015353885785457414,1.2751098497599622,6.0,336.0,330.0,
1,6,3,64,0.5,1.2751098497599622,2.267958685751408,17685789.42759784,2.2509006160024,7857205.823244123,-0.26252170702692285,67368864.95174313,0.45964432284541723,0.01922828580074897,-0.015353885785457414,1.2751098497599622,6.0,336.0,330.0,
1,7,3,64,0.5,1.2751098497599622,2.267958685751408,17685789.42759784,2.2509006160024,7857205.823244123,-0.26252170702692285,67368864.95174313,0.45964432284541723,0.01922828580074897,-0.015353885785457414,1.2751098497599622,6.0,336.0,330.0,
3,7,4,64,0.5,1.2751098497599622,2.267958685751408,17685789.42759784,2.2509006160024,7857205.823244123,-0.26252170702692285,67368864.95174313,0.45964432284541723,0.01922828580074897,-0.015353885785457414,1.2751098497599622,6.0,336.0,330.0,
4,6,4,64,0.5,1.2751098497599622,2.267958685751408,17685789.42759784,2.2509006160024,7857205.823244123,-0.26252170702692285,67368864.95174313,0.45964432284541723,0.01922828580074897,-0.015353885785457414,1.2751098497599622,6.0,336.0,330.0,
1,8,4,64,0.5,1.2751098497599622,2.267958685751408,17685789.42759784,2.2509006160024,7857205.823244123,-0.26252170702692285,67368864.95174313,0.45964432284541723,0.01922828580074897,-0.015353885785457414,1.2751098497599622,6.0,336.0,330.0,
1,4,4,64,0.5,1.2751098497599622,2.267958685751408,17685789.42759784,2.2509006160024,7857205.823244123,-0.26252170702692285,67368864.95174313,0.45964432284541723,0.01922828580074897,-0.015353885785457414,1.2751098497599622,6.0,336.0,330.0,
1,4,3,64,0.5,1.2751098497599622,2.267958685751408,17685789.42759784,2.2509006160024,7857205.823244123,-0.26252170702692285,67368864.95174313,0.45964432284541723,0.01922828580074897,-0.015353885785457414,1.2751098497599622,6.0,336.0,330.0,
1,5,2,64,0.5,1.2751098497599622,2.267958685751408,17685789.42759784,2.2509006160024,7857205.823244123,-0.26252170702692285,67368864.95174313,0.45964432284541723,0.01922828580074897,-0.015353885785457414,1.2751098497599622,6.0,336.0,330.0,
2,8,2,64,0.5,1.2751098497599622,2.267958685751408,17685789.42759784,2.2509006160024,7857205.823244123,-0.26252170702692285,67368864.95174313,0.45964432284541723,0.01922828580074897,-0.015353885785457414,1.2751098497599622,6.0,336.0,330.0,
4,7,3,64,0.5,1.2751098497599622,2.267958685751408,17685789.42759784,2.2509006160024,7857205.823244123,-0.26252170702692285,67368864.95174313,0.45964432284541723,0.01922828580074897,-0.015353885785457414,1.2751098497599622,6.0,336.0,330.0,
1,6,2,64,0.5,1.2751098497599622,2.267958685751408,17685789.42759784,2.2509006160024,7857205.823244123,-0.26252170702692285,67368864.95174313,0.45964432284541723,0.01922828580074897,-0.015353885785457414,1.2751098497599622,6.0,336.0,330.0,
3,8,3,64,0.5,1.2751098497599622,2.267958685751408,17685789.42759784,2.2509006160024,7857205.823244123,-0.26252170702692285,67368864.95174313,0.45964432284541723,0.01922828580074897,-0.015353885785457414,1.2751098497599622,6.0,336.0,330.0,
1,7,4,64,0.5,1.2751098497599622,2.267958685751408,17685789.42759784,2.2509006160024,7857205.823244123,-0.26252170702692285,67368864.95174313,0.45964432284541723,0.01922828580074897,-0.015353885785457414,1.2751098497599622,6.0,336.0,330.0,
3,8,4,64,0.5,1.2751098497599622,2.267958685751408,17685789.42759784,2.2509006160024,7857205.823244123,-0.26252170702692285,67368864.95174313,0.45964432284541723,0.01922828580074897,-0.015353885785457414,1.2751098497599622,6.0,336.0,330.0,
1,4,2,64,0.5,1.2751098497599622,2.267958685751408,17685789.42759784,2.2509006160024,7857205.823244123,-0.26252170702692285,67368864.95174313,0.45964432284541723,0.01922828580074897,-0.015353885785457414,1.2751098497599622,6.0,336.0,330.0,
2,8,4,64,0.5,1.2751098497599622,2.267958685751408,17685789.42759784,2.2509006160024,7857205.823244123,-0.26252170702692285,67368864.95174313,0.45964432284541723,0.01922828580074897,-0.015353885785457414,1.2751098497599622,6.0,336.0,330.0,
1,5,3,64,0.5,1.2751098497599622,2.267958685751408,17685789.42759784,2.2509006160024,7857205.823244123,-0.26252170702692285,67368864.95174313,0.45964432284541723,0.01922828580074897,-0.015353885785457414,1.2751098497599622,6.0,336.0,330.0,
4,7,4,64,0.5,1.2751098497599622,2.267958685751408,17685789.42759784,2.2509006160024,7857205.823244123,-0.26252170702692285,67368864.95174313,0.45964432284541723,0.01922828580074897,-0.015353885785457414,1.2751098497599622,6.0,336.0,330.0,
1,6,4,64,0.5,1.2751098497599622,2.267958685751408,17685789.42759784,2.2509006160024,7857205.823244123,-0.26252170702692285,67368864.95174313,0.45964432284541723,0.01922828580074897,-0.015353885785457414,1.2751098497599622,6.0,336.0,330.0,
1,6,2,61,0.5,1.2750833179701506,2.285734858430373,18918915.519780487,2.2519454754408623,8401142.801238,-0.26252170702692385,72066099.72957471,0.46238030095759236,0.019193234386033757,-0.015370865045789609,1.2750833179701506,8.0,338.0,331.0,
1,4,2,61,0.5,1.2750833179701506,2.285734858430373,18918915.519780487,2.2519454754408623,8401142.801238,-0.26252170702692385,72066099.72957471,0.46238030095759236,0.019193234386033757,-0.015370865045789609,1.2750833179701506,8.0,338.0,331.0,
1,4,3,61,0.5,1.2750833179701506,2.285734858430373,18918915.519780487,2.2519454754408623,8401142.801238,-0.26252170702692385,72066099.72957471,0.46238030095759236,0.019193234386033757,-0.015370865045789609,1.2750833179701506,8.0,338.0,331.0,
1,5,3,61,0.5,1.2750833179701506,2.285734858430373,18918915.519780487,2.2519454754408623,8401142.801238,-0.26252170702692385,72066099.72957471,0.46238030095759236,0.019193234386033757,-0.015370865045789609,1.2750833179701506,8.0,338.0,331.0,
1,4,4,61,0.5,1.2750833179701506,2.285734858430373,18918915.519780487,2.2519454754408623,8401142.801238,-0.26252170702692385,72066099.72957471,0.46238030095759236,0.019193234386033757,-0.015370865045789609,1.2750833179701506,8.0,338.0,331.0,
1,5,2,61,0.5,1.2750833179701506,2.285734858430373,18918915.519780487,2.2519454754408623,8401142.801238,-0.26252170702692385,72066099.72957471,0.46238030095759236,0.019193234386033757,-0.015370865045789609,1.2750833179701506,8.0,338.0,331.0,
1,7,2,61,0.5,1.2750833179701506,2.285734858430373,18918915.519780487,2.2519454754408623,8401142.801238,-0.26252170702692385,72066099.72957471,0.46238030095759236,0.019193234386033757,-0.015370865045789609,1.2750833179701506,8.0,338.0,331.0,
1,8,2,61,0.5,1.2750833179701506,2.285734858430373,18918915.519780487,2.2519454754408623,8401142.801238,-0.26252170702692385,72066099.72957471,0.46238030095759236,0.019193234386033757,-0.015370865045789609,1.2750833179701506,8.0,338.0,331.0,
3,6,2,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
2,6,3,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
2,8,3,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
3,7,2,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
3,6,4,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
2,5,2,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
2,5,4,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
4,5,3,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
2,6,2,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
3,8,2,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
2,4,4,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
2,4,3,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
2,6,4,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
2,5,3,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
2,7,3,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
4,6,2,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
3,5,4,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
4,7,2,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
3,4,2,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
2,7,4,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
3,4,3,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
4,6,3,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
3,6,3,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
2,7,2,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
3,4,4,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
4,5,2,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
4,5,4,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
3,5,2,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
2,4,2,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
3,5,3,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
3,7,3,64,0.5,1.2744492458109,2.2643124185690255,17457489.333060093,2.2510530980401087,7755254.351067751,-0.2625217070269235,66499222.2196304,0.45964432284541723,0.019249570124002455,-0.015378848841959586,1.2744492458109,8.0,336.0,330.0,
1,5,2,74,0.5,1.2742237766377424,2.2149210014430922,14243317.77245,2.241735179561441,6353702.213495384,-0.2625217070269232,54255771.58459229,0.4528043775649795,0.019314135321108882,-0.015437401446938472,1.2742237766377424,4.0,331.0,325.0,
1,4,2,74,0.5,1.2742237766377424,2.2149210014430922,14243317.77245,2.241735179561441,6353702.213495384,-0.2625217070269232,54255771.58459229,0.4528043775649795,0.019314135321108882,-0.015437401446938472,1.2742237766377424,4.0,331.0,325.0,
3,5,3,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
1,7,2,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
1,6,2,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
4,6,2,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
4,5,3,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
3,5,2,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
3,4,4,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
2,5,2,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
1,5,4,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
2,8,4,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
2,4,2,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
1,6,3,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
4,6,4,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
4,7,4,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
3,4,2,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
4,8,3,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
1,8,2,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
3,5,4,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
1,6,4,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
2,7,2,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
2,6,2,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
2,5,3,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
1,5,3,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
4,7,2,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
1,5,2,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
3,6,2,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
1,8,3,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
3,8,2,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
4,6,3,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
3,7,2,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
3,6,3,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
4,8,2,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
3,8,4,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
2,4,4,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
2,8,3,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
2,8,2,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
4,5,2,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
4,7,3,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
2,4,3,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
1,4,3,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
4,5,4,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
2,6,3,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
3,7,3,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
2,7,4,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
1,7,4,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
1,4,4,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
2,6,4,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
1,7,3,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
4,8,4,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
1,4,2,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
2,5,4,60,0.5,1.2740217273908405,2.2667071475892335,17647446.325623143,2.251977270550033,7836422.932151909,-0.2625217070269235,67222808.06978476,0.46238030095759236,0.019171539149477886,-0.015319999909685337,1.2740217273908405,6.0,338.0,332.0,
