bb_window,bb_std,atr_window,atr_multiplier,objective_value,total_return,annualized_return,volatility,sharpe_ratio,max_drawdown,calmar_ratio,win_rate,avg_win,avg_loss,profit_factor,total_trades,winning_trades,losing_trades
120,3.0,11,0.5,1.0329687558774208,1.1223223961341726,1.1180334845400055,0.8660790718849686,1.2909138678373482,-0.7674933911424114,1.4567336962678157,0.3726385480280806,0.007203691910870354,-0.007040633740429758,1.0329687558774208,212,6529,6467
120,3.0,10,0.5,1.0329687558774208,1.1223223961341726,1.1180334845400055,0.8660790718849686,1.2909138678373482,-0.7674933911424114,1.4567336962678157,0.3726385480280806,0.007203691910870354,-0.007040633740429758,1.0329687558774208,212,6529,6467
158,2.5,9,1.0,1.032962882720004,0.947604671390093,1.1426817091169768,0.9259831785362465,1.2340199429143819,-0.80429256626236,1.4207289201082014,0.3698419040009132,0.007371338044162217,-0.007037285173429205,1.032962882720004,390,6480,6571
158,2.5,8,1.0,1.032962882720004,0.947604671390093,1.1426817091169768,0.9259831785362465,1.2340199429143819,-0.80429256626236,1.4207289201082014,0.3698419040009132,0.007371338044162217,-0.007037285173429205,1.032962882720004,390,6480,6571
142,2.5,9,1.0,1.032962033934719,0.9610841726793817,1.1518632911696915,0.9268728757255592,1.2427413956504112,-0.8120329921120844,1.4184932168503575,0.37497859711203696,0.007311339093243223,-0.006999198538274001,1.032962033934719,386,6570,6644
145,2.5,8,1.0,1.0329607241591512,0.9602960955277733,1.1513388552095511,0.926826373336571,1.2422379081259158,-0.805290448651934,1.4297187519570191,0.3749215227441356,0.007310407397103701,-0.007001465510859959,1.0329607241591512,382,6569,6640
158,2.5,10,1.0,1.0329413681760184,0.9456754013684205,1.141978690723524,0.9261666897383481,1.2330163710013637,-0.8105520568495755,1.4088900041314134,0.3698419040009132,0.0073728223788839834,-0.007037777810415142,1.0329413681760184,392,6480,6572
158,2.5,11,1.0,1.0329413681760184,0.9456754013684205,1.141978690723524,0.9261666897383481,1.2330163710013637,-0.8105520568495755,1.4088900041314134,0.3698419040009132,0.0073728223788839834,-0.007037777810415142,1.0329413681760184,392,6480,6572
147,2.5,11,1.0,1.0328730584342467,0.952849610821821,1.1478644556850943,0.9271389920195745,1.2380716004454915,-0.8120478178733744,1.4135429348128425,0.3749215227441356,0.0073138166701852995,-0.007005325236914213,1.0328730584342467,380,6569,6640
147,2.5,10,1.0,1.0328730584342467,0.952849610821821,1.1478644556850943,0.9271389920195745,1.2380716004454915,-0.8120478178733744,1.4135429348128425,0.3749215227441356,0.0073138166701852995,-0.007005325236914213,1.0328730584342467,380,6569,6640
135,2.5,8,1.0,1.0328410906638588,0.9845335814295195,1.1877738467368935,0.9383386212386837,1.265826450976658,-0.8250599423492212,1.4396212757038047,0.3840534216083557,0.007318756576907964,-0.007019282294403411,1.0328410906638588,382,6729,6793
